"Product name","Description","Slug","URL","SKU","Categories","Status","Is featured?","Brand","Product collections","Labels","Taxes","Image","Images","Price","Product attributes","Import type","Is variation default?","Stock status","With storehouse management","Quantity","Allow checkout when out of stock","Sale price","Start date sale price","End date sale price","Weight","Length","Wide","Height","Cost per item","Barcode","Content","Tags","Vendor"
"Farmtrac Tractor Stay Bar Mounting Pair Left Hand Side | Right Hand Side","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><strong style=""font-weight:bolder;"">Note: </strong>Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.<strong style=""font-weight:bolder;""> </strong>Color may vary. <span style=""color:#000000;"">Color and design of product packaging may change according to availability. </span><span style=""color:rgb(0,0,0);"">(Photos are for reference only)</span>  </p><h6><br><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br><br><br><br> Estimate Delivery: Between 6 to 10 Working Days.</h6>","farmtrac-tractor-stay-bar-mounting-pair-left-hand-side-right-hand-side","https://www.gropart.com/products/farmtrac-tractor-stay-bar-mounting-pair-left-hand-side-right-hand-side","FT-STYBR","Farmtrac","published","","Escort","Top Deals On Tractor Spares And Filters","GP Exclusive","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/tractor-parts/13-min-1.jpg","https://www.gropart.com/storage/customers/tractor-parts/13-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/12-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/15-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/14-min.jpg","1548","","product","","in_stock","1","2","","","","","4.5","21","21","16","","87081010","<p>Farmtrac Tractor Stay Bar Mounting Regular Model Tractors</p><p>Part Number: D10294990, D10295000<br> </p><figure class=""table""><table><tbody><tr><td>Model:</td><td>Farmtrac Model </td></tr><tr><td>Type:</td><td>Stay Bar Mounting</td></tr><tr><td>Brand:</td><td>E-Top Escort</td></tr><tr><td>Material:</td><td>Heavy Metal</td></tr><tr><td>Quantity:</td><td>2 Nos</td></tr></tbody></table></figure>","Tractor Parts,Escort","Gropart Bharat"
"Stabilizer Bracket of Escort Farmtrac Tractor New Model","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><strong style=""font-weight:bolder;"">Note: </strong>Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.<strong style=""font-weight:bolder;""> </strong>Color may vary. <span style=""color:#000000;"">Color and design of product packaging may change according to availability. </span><span style=""color:rgb(0,0,0);"">(Images are for reference only)</span>  </p><h6><br><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br><br><br> Estimate Delivery: Between 6 to 10 Working Days.</h6>","stabilizer-bracket-of-escort-farmtrac-tractor-new-model","https://www.gropart.com/products/stabilizer-bracket-of-escort-farmtrac-tractor-new-model","MF-STBBKT-NM","Farmtrac","published","","Escort","Top Deals On Tractor Spares And Filters","Sale","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/tractor-parts/11-min-1.jpg","https://www.gropart.com/storage/customers/tractor-parts/11-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/10-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/9-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/8-min.jpg","1119","","product","","in_stock","1","1","","649","","","1.25","16","8","8","","87089900","<p>Stabilizer Bracket For Farmtrac New Model Tractors</p><figure class=""table""><table><tbody><tr><td>Model:</td><td>Farmtrac All Model </td></tr><tr><td>Type:</td><td>Stabilizer Bracket </td></tr><tr><td>Material:</td><td>Heavy Metal</td></tr><tr><td>Quantity:</td><td>1 Nos</td></tr></tbody></table></figure>","Tractor Parts,Escort,Farmtrac","SB Marketing"
"Farmtrac Tractor Stay Bar Mounting Left Hand Side For New Model D10440640","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><strong style=""font-weight:bolder;"">Note: </strong>Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.<strong style=""font-weight:bolder;""> </strong>Color may vary. <span style=""color:#000000;"">Color and design of product packaging may change according to availability. </span><span style=""color:rgb(0,0,0);"">(Photos are for reference only)</span>  </p><h6><br><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br> Estimate Delivery: Between 6 to 10 Working Days.</h6>","farmtrac-tractor-stay-bar-mounting-left-hand-side-for-new-model-d10440640","https://www.gropart.com/products/farmtrac-tractor-stay-bar-mounting-left-hand-side-for-new-model-d10440640","FT-STYBR-NM","Farmtrac","published","","Escort","Top Deals On Tractor Spares And Filters","GP Exclusive","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/tractor-parts/21-min-1.jpg","https://www.gropart.com/storage/customers/tractor-parts/21-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/24-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/23-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/22-min-1.jpg","1588","","product","","in_stock","1","2","","","","","3.65","21","13","11","","87081010","<p>Farmtrac Tractor Stay Bar Mounting Regular Model Tractors</p><p>Part Number: D10440640<br> </p><figure class=""table""><table><tbody><tr><td>Model:</td><td>Farmtrac Model </td></tr><tr><td>Type:</td><td>Stay Bar Mounting</td></tr><tr><td>Brand:</td><td>E-Top Escort</td></tr><tr><td>Material:</td><td>Heavy Metal</td></tr><tr><td>Quantity:</td><td>1 Nos</td></tr></tbody></table></figure>","Tractor Parts,Escort","Gropart Bharat"
"Farmtrac Tractor Stay Bar Mounting Right Hand Side For New Model D10440660","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><strong style=""font-weight:bolder;"">Note: </strong>Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.<strong style=""font-weight:bolder;""> </strong>Color may vary. <span style=""color:#000000;"">Color and design of product packaging may change according to availability. </span><span style=""color:rgb(0,0,0);"">(Photos are for reference only)</span>  </p><h6><br><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br> Estimate Delivery: Between 6 to 10 Working Days.</h6>","farmtrac-tractor-stay-bar-mounting-right-hand-side-for-new-model-d10440660","https://www.gropart.com/products/farmtrac-tractor-stay-bar-mounting-right-hand-side-for-new-model-d10440660","FT-STYBR-NM-JOrDa","Farmtrac","published","","Escort","Top Deals On Tractor Spares And Filters","GP Exclusive","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/tractor-parts/16-min-2.jpg","https://www.gropart.com/storage/customers/tractor-parts/16-min-2.jpg,https://www.gropart.com/storage/customers/tractor-parts/19-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/18-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/17-min-2.jpg","1588","","product","","in_stock","1","2","","","","","3.65","21","13","11","","87081010","<p>Farmtrac Tractor Stay Bar Mounting Regular Model Tractors</p><p>Part Number: D10440660<br> </p><figure class=""table""><table><tbody><tr><td>Model:</td><td>Farmtrac Model </td></tr><tr><td>Type:</td><td>Stay Bar Mounting</td></tr><tr><td>Brand:</td><td>E-Top Escort</td></tr><tr><td>Material:</td><td>Heavy Metal</td></tr><tr><td>Quantity:</td><td>1 Nos</td></tr></tbody></table></figure>","Tractor Parts,Escort","Gropart Bharat"
"Mild Steel Swaraj Tractor Stabilizer Rod 5 Hole, Old Model, Size: 15 inch(L)","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><strong style=""font-weight:bolder;"">Note: </strong>Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.<strong style=""font-weight:bolder;""> </strong>Color may vary. <span style=""color:#000000;"">Color and design of product packaging may change according to availability. </span><span style=""color:rgb(0,0,0);"">(Photos are for reference only)</span>  </p><h6><br><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br> Estimate Delivery: Between 6 to 10 Working Days.</h6>","mild-steel-swaraj-tractor-stabilizer-rod-5-hole-old-model-size-15-inchl","https://www.gropart.com/products/mild-steel-swaraj-tractor-stabilizer-rod-5-hole-old-model-size-15-inchl","FT-STBRD-OM","Swaraj","published","","","Top Deals On Tractor Spares And Filters","","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/tractor-parts/35-min.jpg","https://www.gropart.com/storage/customers/tractor-parts/35-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/36-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/34-min.jpg","1150","","product","","in_stock","1","2","","649","","","1.65","39","6","6","","87081010","<p>Swaraj Stablizer Rod 5 Hole Old Model<br> </p><figure class=""table""><table><tbody><tr><td>Model:</td><td>Swaraj Tractor</td></tr><tr><td>Type:</td><td>Stablizer Rod</td></tr><tr><td>Material:</td><td>Heavy Steel Metal</td></tr><tr><td>Quantity:</td><td>1 Nos</td></tr></tbody></table></figure>","Tractor Parts,Swaraj","SB Marketing"
"Mild Steel Swaraj Tractor Stabilizer Rod 'U' Type Upper Side 5 Hole, New Model, Size: 15 inch(L)","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><strong style=""font-weight:bolder;"">Note: </strong>Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.<strong style=""font-weight:bolder;""> </strong>Color may vary. <span style=""color:#000000;"">Color and design of product packaging may change according to availability. </span><span style=""color:rgb(0,0,0);"">(Photos are for reference only)</span>  </p><h6><br><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br> Estimate Delivery: Between 6 to 10 Working Days.</h6>","mild-steel-swaraj-tractor-stabilizer-rod-5-hole-new-model-size-15-inchl","https://www.gropart.com/products/mild-steel-swaraj-tractor-stabilizer-rod-5-hole-new-model-size-15-inchl","FT-STBRD-NM","Swaraj","published","","","Top Deals On Tractor Spares And Filters","New","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/tractor-parts/31-min.jpg","https://www.gropart.com/storage/customers/tractor-parts/31-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/33-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/32-min.jpg","1350","","product","","in_stock","1","2","","849","","","1.65","39","6","6","","87081010","<p>Swaraj Stablizer Rod 5 Hole New Model<br> </p><figure class=""table""><table><tbody><tr><td>Model:</td><td>Swaraj Tractor</td></tr><tr><td>Type:</td><td>Stablizer Rod ‘U’ Type</td></tr><tr><td>Material:</td><td>Heavy Steel Metal</td></tr><tr><td>Quantity:</td><td>1 Nos</td></tr></tbody></table></figure>","Tractor Parts,Swaraj","SB Marketing"
"Mild Steel Swaraj Tractor Stabilizer Rod 5 Hole, Chokor Type, Latest Model, Size: 15 inch(L)","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><strong style=""font-weight:bolder;"">Note: </strong>Metal items get rust always or it seems like old but It doesn't mean that it is used product. It is completely unused and it's completely new for you.<strong style=""font-weight:bolder;""> </strong>Color may vary. <span style=""color:#000000;"">Color and design of product packaging may change according to availability. </span><span style=""color:rgb(0,0,0);"">(Photos are for reference only)</span>  </p><h6><br><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br> Estimate Delivery: Between 6 to 10 Working Days.</h6>","mild-steel-swaraj-tractor-stabilizer-rod-5-hole-chokor-type-latest-model-size-15-inchl","https://www.gropart.com/products/mild-steel-swaraj-tractor-stabilizer-rod-5-hole-chokor-type-latest-model-size-15-inchl","FT-STBRD-LM","Swaraj","published","","","Top Deals On Tractor Spares And Filters","New","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/tractor-parts/38-min-1.jpg","https://www.gropart.com/storage/customers/tractor-parts/38-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/37-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/39-min-1.jpg","1300","","product","","in_stock","1","2","","899","","","1.95","39","6","6","","87081010","<p>Swaraj Stablizer Rod 5 Hole Latest Model Chokor Type<br> </p><figure class=""table""><table><tbody><tr><td>Model:</td><td>Swaraj Tractor</td></tr><tr><td>Type:</td><td>Stablizer Rod</td></tr><tr><td>Material:</td><td>Heavy Steel Metal</td></tr><tr><td>Quantity:</td><td>1 Nos</td></tr></tbody></table></figure>","Tractor Parts,Swaraj","SB Marketing"
"Farmtrac Tractor Genuine Top Link Assembly For Old Regular Tractor Model, 41Hp, 45Hp","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i><strong>Note:</strong></i> If the MRP is updated then<i><strong> </strong></i>the product will come with the new MRP on packaging. Old MRP will not apply in present time</span></p><h6><br><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br><br> Estimate Delivery: Between 6 to 10 Working Days.</h6>","farmtrac-tractor-genuine-top-link-assembly-for-old-regular-tractor-model-41hp-45hp","https://www.gropart.com/products/farmtrac-tractor-genuine-top-link-assembly-for-old-regular-tractor-model-41hp-45hp","FT-TPLNK","Farmtrac","published","","Escort","Top Deals On Tractor Spares And Filters","GP Exclusive","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/tractor-parts/48-min-min.jpg","https://www.gropart.com/storage/customers/tractor-parts/48-min-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/50-min1-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/49-min-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/50-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/51-min.jpg","2403","","product","","in_stock","1","2","","2399","","","5.8","61","13","8","","87081010","<p>Farmtrac Tractor Top Link Assembly For Old Regular Tractor Model, 41Hp, 45Hp</p><p>Part Number: D10028350.9<br> </p><figure class=""table""><table><tbody><tr><td>Model:</td><td>Farmtrac Model </td></tr><tr><td>Type:</td><td>Top Link Assembly</td></tr><tr><td>Brand:</td><td>E-Top Escort</td></tr><tr><td>Material:</td><td>Heavy Metal</td></tr></tbody></table></figure>","Tractor Parts,Escort","Gropart Bharat"
"Farmtrac Tractor Top Link Assembly For FT 60 New Model And Compatible For Regular Tractor Model","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i><strong>Note:</strong></i> If the MRP is updated then<i><strong> </strong></i>the product will come with the new MRP on packaging. Old MRP will not apply in present time</span></p><h6><br><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br><br> Estimate Delivery: Between 6 to 10 Working Days.</h6>","farmtrac-tractor-top-link-assembly-for-ft-60-new-model-and-compatible-for-regular-tractor-model","https://www.gropart.com/products/farmtrac-tractor-top-link-assembly-for-ft-60-new-model-and-compatible-for-regular-tractor-model","FT-TPLNK","Farmtrac","published","","","Top Deals On Tractor Spares And Filters","GP Exclusive","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/tractor-parts/96-min.jpg","https://www.gropart.com/storage/customers/tractor-parts/96-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/91-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/95-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/94-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/93-min.jpg","1780","","product","","in_stock","1","2","","","","","5.5","61","13","8","","87081010","<p>Farmtrac Tractor Top Link Assembly For FT 60 New Model And Compatible For Regular Tractor Model<br><br>Part Number: AGT102</p><figure class=""table""><table><tbody><tr><td>Model:</td><td>Farmtrac Model </td></tr><tr><td>Brand:</td><td>Agricultor</td></tr><tr><td>Type:</td><td>Top Link Assembly</td></tr><tr><td>Material:</td><td>Heavy Metal</td></tr></tbody></table></figure>","Tractor Parts,Escort","Gropart Bharat"
"Farmtrac Tractor Genuine Top Link Assembly Big Goli For New Model Tractor 42Hp, 45Hp, 50Hp, Weight 11.100kg","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i><strong>Note:</strong></i> If the MRP is updated then<i><strong> </strong></i>the product will come with the new MRP on packaging. Old MRP will not apply in present time</span></p><h6><br><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br><br> Estimate Delivery: Between 6 to 10 Working Days.</h6>","farmtrac-tractor-genuine-top-link-assembly-big-goli-for-new-model-tractor-42hp-45hp-50hp-weight-11100kg","https://www.gropart.com/products/farmtrac-tractor-genuine-top-link-assembly-big-goli-for-new-model-tractor-42hp-45hp-50hp-weight-11100kg","FT-TPLNK-NM","Farmtrac","published","","Escort","Top Deals On Tractor Spares And Filters","GP Exclusive","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/tractor-parts/53-min-min.jpg","https://www.gropart.com/storage/customers/tractor-parts/53-min-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/53-min1-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/56-min-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/55-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/54-min-min.jpg","3341","","product","","in_stock","1","2","","3139","","","11.35","61","13","8","","87081010","<p>Farmtrac Tractor Top Link Assembly For Old Regular Tractor Model, 41Hp, 45Hp</p><p>Part Number: D10183880.9<br> </p><figure class=""table""><table><tbody><tr><td>Model:</td><td>Farmtrac Model </td></tr><tr><td>Type:</td><td>Top Link Assembly</td></tr><tr><td>Brand:</td><td>E-Top Escort</td></tr><tr><td>Material:</td><td>Heavy Metal</td></tr><tr><td>Weight:</td><td>11.100gm</td></tr></tbody></table></figure>","Tractor Parts,Escort","Gropart Bharat"
"Tafe Genuine Top Link Assembly With Bush For All Massey Ferguson Model Tractor 1035, 241, 245, DI, J Series","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i><strong>Note:</strong></i> If the MRP is updated then<i><strong> </strong></i>the product will come with the new MRP on packaging. Old MRP will not apply in present time</span></p><h6><br><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br><br> Estimate Delivery: Between 6 to 10 Working Days.</h6>","tafe-genuine-top-link-assembly-with-bush-for-all-massey-ferguson-model-tractor-1035-241-245-di-j-series","https://www.gropart.com/products/tafe-genuine-top-link-assembly-with-bush-for-all-massey-ferguson-model-tractor-1035-241-245-di-j-series","TFE-TPLNK","Tafe","published","","Tafe","Top Deals On Tractor Spares And Filters","GP Exclusive","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/tractor-parts/59-min-min-1.jpg","https://www.gropart.com/storage/customers/tractor-parts/59-min-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/65-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/60-min-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/61-min-min-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/63-min-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/62-min-min-1.jpg","3466","","product","","in_stock","1","2","","2899","","","5.4","61","13","8","","87089900","<p>Massey Tractor Top Link Assembly For All Regular Tractor Model</p><p>Part Number: 1225P00103</p><figure class=""table""><table><tbody><tr><td>Model:</td><td>Massey Ferguson Model </td></tr><tr><td>Type:</td><td>Top Link Assembly</td></tr><tr><td>Brand:</td><td>Tafe</td></tr><tr><td>Material:</td><td>Heavy Metal</td></tr><tr><td>Weight:</td><td>5.200 gm</td></tr></tbody></table></figure>","Tafe,Tractor Parts","Gropart Bharat"
"Tafe Top Link Assembly For Massey Ferguson 241 Mahan, J Series N/M Model Tractor","<p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:hsl(0,0%,0%);""><i><strong>Note:</strong></i> If the MRP is updated then<i><strong> </strong></i>the product will come with the new MRP on packaging. Old MRP will not apply in present time</span></p><h6><br><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""><br><br><br> Estimate Delivery: Between 6 to 10 Working Days.</h6>","tafe-top-link-assembly-for-massey-ferguson-241-mahan-j-series-nm-model-tractor","https://www.gropart.com/products/tafe-top-link-assembly-for-massey-ferguson-241-mahan-j-series-nm-model-tractor","AGCLTR-TPLNK","Tafe","published","","","Top Deals On Tractor Spares And Filters","GP Exclusive","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/tractor-parts/66-min-1.jpg","https://www.gropart.com/storage/customers/tractor-parts/66-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/65-min-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/67-min.jpg,https://www.gropart.com/storage/customers/tractor-parts/68-min-1.jpg,https://www.gropart.com/storage/customers/tractor-parts/69-min.jpg","1780","","product","","out_of_stock","","2","","","","","5.4","61","13","8","","87089900","<p>Massey Tractor Top Link Assembly For All Regular Tractor Model</p><p>Part Number: AGT123</p><figure class=""table""><table><tbody><tr><td>Model:</td><td>Massey Ferguson Model </td></tr><tr><td>Type:</td><td>Top Link Assembly</td></tr><tr><td>Brand:</td><td>Agricultor</td></tr><tr><td>Material:</td><td>Heavy Metal</td></tr><tr><td>Weight:</td><td>4.600 gm</td></tr></tbody></table></figure>","Tafe,Tractor Parts","Gropart Bharat"
